resource_id,date,region,service,instance_type,environment,cpu_pct,ram_pct,disk_io,network_in,network_out,storage_gb,monthly_cost,uptime_hours,anomaly
RES-89840,2025-03-27,ap-south-1,RDS,t3.medium,Production,12.14,36.89,79.13,273.94,78.02,690.31,1075.12,7.01,0
RES-89840,2025-03-28,us-east-1,EBS,t3.micro,Development,82.75,37.06,167.95,256.31,241.89,561.75,234.31,2.8,0
RES-89840,2025-03-29,us-west-2,Lambda,t3.medium,Testing,87.49,15.7,252.11,35.16,216.04,507.3,624.76,15.4,0
RES-89840,2025-03-30,us-west-2,S3,t3.small,Production,11.74,14.99,54.61,4.03,187.69,786.07,1102.11,6.06,1
RES-89840,2025-03-31,us-east-1,EC2,t3.medium,Testing,83.99,53.59,133.62,273.44,152.29,691.11,1029.56,10.37,0
RES-89840,2025-04-01,us-east-1,EC2,t3.small,Development,72.56,76.9,247.7,107.03,58.74,236.12,1437.49,10.64,0
RES-89840,2025-04-02,eu-central-1,EC2,m5.large,Testing,22.33,92.84,284.6,159.67,161.16,658.22,139.9,10.1,0
RES-89840,2025-04-03,eu-west-1,EC2,c5.large,Development,61.16,57.75,428.71,58.58,84.11,719.22,1020.84,5.03,0
RES-89840,2025-04-04,eu-central-1,RDS,t3.medium,Testing,93.74,39.78,213.77,69.05,179.37,691.89,71.01,20.0,0
RES-89840,2025-04-05,ap-south-1,Lambda,m5.large,Testing,75.74,26.01,448.52,26.85,149.33,162.41,752.22,8.79,0
RES-89840,2025-04-06,us-east-1,S3,t3.micro,Testing,25.76,68.39,357.81,52.71,72.09,41.21,1496.41,10.0,0
RES-89840,2025-04-07,ap-south-1,S3,t3.medium,Development,54.57,16.69,42.36,210.39,219.19,112.07,717.91,9.69,0
RES-89840,2025-04-08,us-east-1,RDS,t3.small,Development,34.17,67.48,40.53,113.29,99.55,630.05,1273.6,12.73,0
RES-89840,2025-04-09,us-east-1,RDS,m5.large,Testing,7.02,96.89,117.45,25.46,202.69,342.45,1014.55,9.12,0
RES-89840,2025-04-10,us-west-2,Lambda,t3.micro,Production,15.61,96.57,411.91,213.04,13.14,680.27,270.21,8.05,0
RES-89840,2025-04-11,eu-central-1,RDS,t3.small,Development,89.91,57.48,309.26,92.7,230.21,274.79,245.47,10.27,0
RES-89840,2025-04-12,eu-central-1,S3,t3.medium,Testing,10.09,8.82,222.5,29.91,210.76,391.57,1014.31,23.79,1
RES-89840,2025-04-13,us-west-2,EBS,t3.small,Testing,2.91,25.04,450.77,188.24,177.07,426.97,1244.81,9.28,0
RES-89840,2025-04-14,eu-central-1,S3,m5.large,Production,53.49,23.09,206.28,7.71,185.01,933.88,1358.93,22.43,0
RES-89840,2025-04-15,us-east-1,EBS,t3.medium,Testing,93.64,40.65,327.93,148.32,48.46,425.84,673.95,4.47,0
RES-89840,2025-04-16,us-west-2,EBS,t3.micro,Development,17.1,78.87,363.82,122.51,90.93,270.37,425.0,18.32,0
RES-89840,2025-04-17,ap-south-1,EC2,c5.large,Development,22.86,14.21,399.72,10.11,116.85,294.87,671.81,18.72,0
RES-89840,2025-04-18,us-west-2,EC2,t3.micro,Testing,52.86,68.83,499.47,264.83,53.43,601.2,1265.04,11.26,0
RES-89840,2025-04-19,ap-south-1,EC2,c5.large,Production,93.3,41.74,450.75,233.01,280.93,111.7,1017.52,17.84,0
RES-89840,2025-04-20,us-west-2,Lambda,t3.micro,Production,31.25,24.1,229.41,149.63,15.58,375.29,1272.14,1.61,0
RES-89840,2025-04-21,us-east-1,S3,m5.large,Development,4.65,52.19,211.8,166.18,210.78,91.28,1205.63,23.9,0
RES-89840,2025-04-22,ap-south-1,RDS,c5.large,Production,80.42,76.22,342.39,139.74,258.49,631.9,281.63,4.49,0
RES-89840,2025-04-23,us-east-1,Lambda,m5.large,Testing,25.58,83.98,371.74,122.88,237.9,523.62,418.96,10.09,0
RES-89840,2025-04-24,eu-central-1,EBS,c5.large,Production,8.57,13.1,490.45,185.57,212.29,640.89,1280.14,9.83,1
RES-89840,2025-04-25,eu-west-1,Lambda,c5.large,Production,38.45,61.5,207.81,174.73,151.23,582.73,1173.53,3.66,0
RES-89840,2025-04-26,us-east-1,EC2,t3.micro,Development,7.69,33.66,263.53,165.33,64.71,218.98,880.2,11.52,0
RES-89840,2025-04-27,ap-south-1,EBS,t3.medium,Testing,27.69,34.94,345.96,285.66,122.8,587.04,1069.32,10.56,0
RES-89840,2025-04-28,us-west-2,S3,c5.large,Testing,44.77,14.36,237.82,122.39,101.17,400.16,687.27,17.16,0
RES-89840,2025-04-29,ap-south-1,RDS,t3.micro,Development,2.91,0.33,86.46,59.66,299.4,703.59,1233.7,4.29,1
RES-89840,2025-04-30,ap-south-1,EBS,c5.large,Production,92.36,13.83,103.93,117.21,174.8,505.79,541.29,11.52,0
RES-89840,2025-05-01,us-west-2,Lambda,t3.medium,Development,31.01,92.09,483.17,124.0,226.62,989.76,266.6,9.13,0
RES-89840,2025-05-02,ap-south-1,S3,m5.large,Production,39.75,67.23,352.09,80.42,74.2,326.46,22.19,6.88,0
RES-89840,2025-05-03,ap-south-1,EBS,t3.micro,Production,56.27,69.35,207.11,67.63,70.23,951.15,610.08,21.66,0
RES-89840,2025-05-04,eu-west-1,Lambda,t3.micro,Production,27.09,82.06,327.18,229.58,21.0,114.65,783.19,21.58,0
RES-89840,2025-05-05,eu-central-1,S3,t3.micro,Production,8.7,12.12,464.91,121.6,85.44,981.08,1104.02,14.54,0
RES-89840,2025-05-06,us-west-2,S3,m5.large,Development,9.63,78.44,485.88,228.11,111.07,201.72,840.62,19.19,0
RES-89840,2025-05-07,eu-central-1,S3,c5.large,Development,58.73,40.94,499.59,118.84,144.37,860.29,548.72,8.04,0
RES-89840,2025-05-08,us-west-2,S3,m5.large,Testing,27.47,18.49,294.75,109.63,161.2,680.09,314.01,6.0,0
RES-89840,2025-05-09,ap-south-1,EC2,t3.medium,Development,57.51,11.46,103.15,52.03,81.09,680.52,1370.53,17.19,0
RES-89840,2025-05-10,eu-central-1,S3,t3.medium,Testing,42.28,61.57,293.84,255.94,299.87,454.07,779.4,13.1,0
RES-89840,2025-05-11,us-east-1,Lambda,m5.large,Testing,12.34,65.86,97.24,182.08,263.47,202.96,548.29,17.51,0
RES-89840,2025-05-12,eu-central-1,RDS,c5.large,Production,4.19,94.01,42.51,285.71,289.2,983.17,1478.17,10.08,0
RES-89840,2025-05-13,us-west-2,S3,c5.large,Production,37.93,30.88,317.95,47.21,89.42,395.34,262.24,2.79,0
RES-89840,2025-05-14,eu-central-1,RDS,t3.small,Production,42.16,40.36,376.65,20.85,25.45,96.83,702.14,21.16,0
RES-89840,2025-05-15,ap-south-1,EBS,t3.medium,Production,45.34,33.33,275.68,5.05,18.81,530.13,421.73,2.16,0
RES-89840,2025-05-16,ap-south-1,EBS,t3.medium,Production,75.09,64.12,292.45,14.89,153.13,259.56,1478.02,23.73,0
RES-89840,2025-05-17,us-east-1,RDS,t3.micro,Production,19.38,96.45,461.54,84.53,246.27,537.39,343.06,15.92,0
RES-89840,2025-05-18,us-east-1,EC2,m5.large,Development,91.01,77.3,305.8,294.92,244.49,864.19,461.02,17.15,0
RES-89840,2025-05-19,us-west-2,EC2,c5.large,Testing,31.12,56.58,364.4,167.98,44.77,205.75,872.13,16.4,0
RES-89840,2025-05-20,us-west-2,S3,t3.small,Testing,72.29,92.47,148.9,183.7,59.83,540.1,434.07,8.17,0
RES-89840,2025-05-21,us-east-1,EBS,m5.large,Development,42.81,45.12,96.97,39.27,272.58,299.74,733.65,21.66,0
RES-89840,2025-05-22,ap-south-1,RDS,t3.medium,Development,78.25,67.27,261.93,44.27,178.65,331.9,787.69,20.65,0
RES-89840,2025-05-23,eu-west-1,EC2,m5.large,Development,43.07,40.69,465.23,189.44,188.28,739.67,1321.51,14.97,0
RES-89840,2025-05-24,eu-west-1,EC2,t3.medium,Production,15.03,17.26,169.72,271.06,196.75,177.36,695.65,8.5,0
RES-89840,2025-05-25,ap-south-1,EC2,m5.large,Testing,65.28,73.2,428.47,277.4,147.39,86.69,562.35,15.83,0
RES-89840,2025-05-26,eu-west-1,RDS,c5.large,Testing,19.36,36.08,370.49,130.29,122.1,153.01,699.05,20.21,0
RES-89840,2025-05-27,eu-west-1,EBS,t3.medium,Production,91.89,72.23,24.98,269.5,212.62,776.75,828.78,23.39,0
RES-89840,2025-05-28,us-west-2,RDS,t3.medium,Development,86.49,15.32,392.38,68.05,235.91,990.58,524.34,17.82,0
RES-89840,2025-05-29,eu-west-1,Lambda,c5.large,Testing,56.76,24.71,310.08,27.18,289.59,215.99,302.52,20.07,0
RES-89840,2025-05-30,us-east-1,EC2,t3.small,Testing,57.06,82.16,177.98,78.75,201.8,53.27,674.71,16.97,0
RES-89840,2025-05-31,eu-central-1,EC2,m5.large,Production,3.83,53.51,404.31,121.59,233.71,813.5,129.33,3.26,0
RES-89840,2025-06-01,eu-west-1,RDS,m5.large,Testing,70.02,33.86,229.19,2.7,208.71,732.02,856.5,3.06,0
RES-89840,2025-06-02,ap-south-1,EC2,m5.large,Development,67.69,64.18,483.73,261.99,18.6,570.34,205.27,16.62,0
RES-89840,2025-06-03,us-east-1,RDS,t3.small,Production,29.65,7.02,69.98,45.48,47.92,929.69,550.14,8.55,0
RES-89840,2025-06-04,us-west-2,S3,t3.small,Development,18.39,35.5,11.2,26.2,56.96,608.87,984.07,6.6,0
RES-89840,2025-06-05,eu-west-1,EC2,m5.large,Development,45.27,53.06,193.11,147.65,104.77,470.0,1357.74,22.21,0
RES-89840,2025-06-06,eu-west-1,Lambda,t3.micro,Development,68.0,9.93,116.06,213.98,206.71,818.64,744.64,2.45,0
RES-89840,2025-06-07,eu-west-1,EBS,c5.large,Testing,70.42,42.48,176.89,35.43,187.0,587.63,264.57,13.92,0
RES-89840,2025-06-08,eu-central-1,S3,t3.medium,Testing,10.51,24.71,18.18,33.72,199.22,375.32,1246.39,4.84,0
RES-89840,2025-06-09,eu-west-1,EC2,c5.large,Development,81.35,40.36,162.15,89.1,208.44,345.75,1273.75,6.42,0
RES-89840,2025-06-10,us-west-2,EC2,c5.large,Testing,70.25,97.61,395.7,107.59,210.73,294.48,98.28,14.44,0
RES-89840,2025-06-11,eu-west-1,EBS,t3.medium,Production,7.1,11.27,72.33,39.79,193.74,808.14,956.61,16.57,0
RES-89840,2025-06-12,ap-south-1,S3,m5.large,Production,62.68,95.27,327.03,151.26,110.94,759.74,229.88,8.03,0
RES-89840,2025-06-13,us-west-2,EBS,t3.medium,Testing,66.52,43.45,54.26,214.98,258.75,358.48,42.85,11.71,0
RES-89840,2025-06-14,us-east-1,EBS,c5.large,Production,5.03,18.87,138.21,82.94,17.07,797.48,1352.63,10.38,1
RES-89840,2025-06-15,us-east-1,EC2,m5.large,Testing,48.6,62.18,243.35,288.56,256.66,690.27,1047.09,23.72,0
RES-89840,2025-06-16,ap-south-1,RDS,t3.medium,Testing,45.8,45.66,394.44,215.05,124.54,553.17,1182.91,15.5,0
RES-89840,2025-06-17,us-west-2,EC2,t3.small,Production,60.57,86.5,67.28,33.82,69.4,376.52,1095.4,9.97,0
RES-89840,2025-06-18,eu-west-1,EC2,t3.micro,Production,70.62,20.29,438.11,207.78,69.85,772.71,480.83,9.44,0
RES-89840,2025-06-19,eu-central-1,RDS,t3.medium,Production,12.14,72.09,77.95,228.83,185.88,665.83,794.91,4.41,0
RES-89840,2025-06-20,eu-west-1,Lambda,t3.small,Testing,56.47,78.32,489.37,292.14,86.72,15.21,1378.38,6.13,0
RES-89840,2025-06-21,ap-south-1,EBS,t3.medium,Testing,85.41,27.09,39.07,157.26,271.75,596.3,858.24,10.86,0
RES-89840,2025-06-22,us-west-2,EC2,m5.large,Testing,91.7,85.83,171.27,244.72,18.42,871.56,668.16,22.64,0
RES-89840,2025-06-23,eu-west-1,S3,t3.micro,Production,28.69,5.8,440.0,55.21,148.87,345.63,1166.54,15.82,0
RES-89840,2025-06-24,ap-south-1,S3,c5.large,Testing,65.33,40.09,365.28,38.78,21.94,61.49,1287.63,1.65,0
RES-89840,2025-06-25,eu-central-1,EBS,t3.micro,Testing,89.64,31.85,142.2,115.83,200.69,559.29,517.38,2.74,0
RES-89840,2025-06-26,eu-central-1,EC2,t3.medium,Production,44.35,30.33,252.54,103.65,131.09,552.24,888.06,20.61,0
RES-89840,2025-06-27,us-west-2,Lambda,t3.small,Testing,70.37,19.95,49.86,103.23,5.89,315.23,672.54,8.64,0
RES-89840,2025-06-28,eu-central-1,EBS,t3.micro,Testing,50.19,34.45,101.51,225.71,157.06,668.09,906.01,7.98,0
RES-89840,2025-06-29,eu-west-1,Lambda,t3.medium,Development,37.11,8.15,408.96,243.94,125.16,738.39,1345.95,12.18,0
RES-93227,2025-01-01,us-west-2,RDS,t3.micro,Production,84.38,20.05,478.22,53.74,63.38,815.78,920.29,2.45,0
RES-93227,2025-01-02,ap-south-1,S3,m5.large,Production,76.34,72.6,50.88,241.79,51.28,229.58,862.44,6.01,0
RES-93227,2025-01-03,ap-south-1,EC2,m5.large,Development,51.98,68.44,182.6,189.33,119.57,485.23,596.64,12.56,0
RES-93227,2025-01-04,ap-south-1,RDS,c5.large,Development,67.81,52.57,421.01,85.14,194.87,226.6,872.57,2.17,0
RES-93227,2025-01-05,ap-south-1,Lambda,t3.micro,Production,38.93,36.14,403.73,129.52,130.15,537.94,664.6,13.9,0
RES-93227,2025-01-06,us-west-2,EC2,t3.micro,Testing,59.39,18.58,208.69,252.98,267.67,313.97,66.43,21.04,0
RES-93227,2025-01-07,us-west-2,S3,t3.small,Development,86.05,57.61,472.69,21.28,206.98,828.26,1319.26,3.64,0
RES-93227,2025-01-08,eu-west-1,S3,t3.micro,Production,26.69,62.43,246.87,240.4,168.1,564.8,1400.5,19.61,0
RES-93227,2025-01-09,ap-south-1,Lambda,c5.large,Production,30.13,67.31,499.48,285.71,273.56,542.83,471.65,21.42,0
RES-93227,2025-01-10,us-west-2,EBS,c5.large,Testing,15.66,29.2,128.24,136.88,180.65,22.52,451.77,2.06,0
RES-93227,2025-01-11,ap-south-1,S3,t3.medium,Development,76.48,62.12,417.16,38.61,168.26,791.23,618.1,7.11,0
RES-93227,2025-01-12,eu-west-1,S3,c5.large,Development,3.7,42.37,168.81,143.23,113.39,415.03,641.62,18.62,0
RES-93227,2025-01-13,us-east-1,RDS,t3.micro,Production,27.84,84.75,212.18,258.37,217.69,852.98,420.66,10.72,0
RES-93227,2025-01-14,us-west-2,Lambda,t3.medium,Testing,3.0,12.48,430.03,138.99,202.75,402.26,389.78,20.49,0
RES-93227,2025-01-15,ap-south-1,S3,t3.small,Testing,94.78,33.87,309.21,288.09,281.76,50.42,588.44,7.47,0
RES-93227,2025-01-16,eu-central-1,Lambda,t3.micro,Production,60.79,66.96,118.72,225.15,286.16,632.92,80.33,6.81,0
RES-93227,2025-01-17,us-east-1,EC2,c5.large,Testing,82.68,73.75,57.12,191.7,124.84,581.04,943.18,4.82,0
RES-93227,2025-01-18,eu-west-1,EC2,c5.large,Development,8.64,26.46,406.62,299.97,184.47,338.68,1466.02,13.28,0
RES-93227,2025-01-19,eu-west-1,EBS,t3.micro,Development,12.06,18.31,436.14,99.37,132.93,301.88,189.78,21.58,1
RES-93227,2025-01-20,ap-south-1,Lambda,t3.small,Testing,82.19,72.28,285.79,33.29,50.27,557.6,209.32,1.7,0
RES-93227,2025-01-21,eu-west-1,S3,m5.large,Development,11.1,5.75,26.58,91.94,67.19,949.35,1076.38,14.23,1
RES-93227,2025-01-22,eu-central-1,EC2,t3.small,Production,36.36,7.0,228.02,192.93,2.1,483.15,1382.64,19.29,0
RES-93227,2025-01-23,us-west-2,S3,t3.medium,Production,34.94,61.43,446.39,54.06,10.91,386.3,627.31,19.59,0
RES-93227,2025-01-24,eu-central-1,S3,m5.large,Development,85.98,30.4,19.63,268.81,199.82,967.94,515.4,19.32,0
RES-93227,2025-01-25,us-east-1,S3,t3.micro,Development,60.31,53.49,404.17,278.46,126.7,601.67,1097.02,2.36,0
RES-93227,2025-01-26,eu-central-1,RDS,t3.small,Testing,36.54,67.34,349.69,17.78,190.48,319.43,1194.49,12.04,0
RES-93227,2025-01-27,eu-west-1,S3,c5.large,Production,14.97,44.1,194.31,158.27,141.6,570.15,1316.18,13.12,0
RES-93227,2025-01-28,eu-central-1,EC2,m5.large,Testing,17.18,29.05,160.71,163.46,230.13,881.01,763.77,13.57,0
RES-93227,2025-01-29,us-east-1,EC2,t3.medium,Production,75.36,8.05,325.74,142.55,135.03,678.25,577.71,9.22,0
RES-93227,2025-01-30,eu-central-1,EC2,c5.large,Development,42.95,10.1,206.36,184.02,209.67,238.67,939.51,11.64,0
RES-93227,2025-01-31,us-east-1,Lambda,m5.large,Testing,10.4,25.77,263.92,259.05,132.29,174.96,379.02,16.19,0
RES-93227,2025-02-01,eu-west-1,RDS,t3.small,Development,5.38,53.35,196.97,71.58,203.08,17.29,827.11,15.86,0
RES-93227,2025-02-02,eu-central-1,RDS,t3.micro,Production,30.34,26.45,195.88,180.59,10.06,925.54,513.61,6.8,0
RES-93227,2025-02-03,ap-south-1,S3,t3.small,Testing,36.62,71.57,74.33,289.16,178.61,913.35,512.79,4.38,0
RES-93227,2025-02-04,eu-central-1,EBS,t3.small,Development,17.94,85.88,282.87,190.82,235.68,584.35,911.76,3.36,0
RES-93227,2025-02-05,us-east-1,Lambda,t3.micro,Development,93.44,32.78,327.54,94.89,167.96,72.86,1013.08,22.91,0
RES-93227,2025-02-06,us-west-2,EBS,t3.medium,Production,7.59,12.33,305.57,243.54,122.57,146.15,86.14,22.08,1
RES-93227,2025-02-07,us-west-2,S3,t3.micro,Testing,5.69,73.25,127.0,270.26,15.55,700.85,1308.39,4.38,0
RES-93227,2025-02-08,us-east-1,Lambda,t3.micro,Development,40.76,36.48,275.07,243.02,28.97,201.54,1361.6,11.42,0
RES-93227,2025-02-09,us-west-2,EC2,t3.micro,Testing,46.61,44.39,168.59,89.82,102.24,392.61,988.8,21.66,0
RES-93227,2025-02-10,eu-central-1,EBS,c5.large,Testing,89.38,77.07,470.69,250.25,256.03,786.26,1268.09,10.65,0
RES-93227,2025-02-11,us-west-2,S3,t3.small,Development,88.47,49.04,177.66,181.04,53.58,958.22,527.17,16.2,0
RES-93227,2025-02-12,ap-south-1,EBS,t3.micro,Testing,75.99,22.94,27.44,104.66,141.4,844.36,942.02,15.08,0
RES-93227,2025-02-13,us-east-1,S3,m5.large,Development,22.82,42.25,417.79,17.87,130.93,127.3,339.35,21.61,0
RES-93227,2025-02-14,us-east-1,EC2,t3.medium,Production,65.96,91.5,376.67,184.02,221.74,441.84,987.4,16.87,0
RES-93227,2025-02-15,ap-south-1,EC2,t3.medium,Testing,45.38,90.64,486.66,224.97,89.41,820.63,699.29,6.8,0
RES-93227,2025-02-16,us-west-2,RDS,c5.large,Development,76.62,27.1,288.99,207.15,267.85,957.13,99.81,8.56,0
RES-93227,2025-02-17,eu-central-1,Lambda,m5.large,Production,5.37,14.91,20.03,157.02,256.25,350.94,1069.2,18.1,0
RES-93227,2025-02-18,us-west-2,EC2,t3.small,Testing,75.97,48.22,152.99,43.24,61.29,963.36,811.41,12.6,0
RES-93227,2025-02-19,ap-south-1,Lambda,t3.medium,Testing,42.35,58.46,140.47,89.17,220.67,348.67,151.76,17.62,0
RES-93227,2025-02-20,us-west-2,Lambda,t3.micro,Testing,86.81,12.62,284.57,261.83,104.51,146.59,549.71,12.13,0
RES-93227,2025-02-21,us-west-2,S3,t3.micro,Production,34.76,47.49,18.43,24.81,78.04,352.65,193.31,23.71,0
RES-93227,2025-02-22,us-west-2,S3,t3.medium,Production,79.97,51.9,474.06,273.18,24.15,342.05,1172.8,11.94,0
RES-93227,2025-02-23,us-east-1,RDS,m5.large,Development,81.16,67.73,396.23,298.11,74.59,870.38,1066.86,10.48,0
RES-93227,2025-02-24,us-east-1,Lambda,m5.large,Testing,18.74,6.46,328.43,48.65,127.19,437.98,924.96,4.16,0
RES-93227,2025-02-25,ap-south-1,EBS,m5.large,Testing,10.25,10.37,162.58,137.37,137.2,40.47,153.68,4.75,1
RES-93227,2025-02-26,us-west-2,EBS,t3.small,Development,39.58,55.28,132.29,77.46,291.73,315.47,203.31,2.57,0
RES-93227,2025-02-27,eu-west-1,Lambda,m5.large,Development,44.89,73.54,86.32,183.45,285.46,162.44,934.18,21.26,0
RES-93227,2025-02-28,eu-central-1,S3,t3.micro,Production,63.49,47.15,42.72,126.56,166.05,756.37,1138.39,2.34,0
RES-93227,2025-03-01,us-west-2,S3,t3.micro,Testing,63.96,44.11,169.45,88.8,230.02,85.07,539.39,11.45,0
RES-93227,2025-03-02,us-east-1,S3,m5.large,Production,22.54,39.4,360.44,233.24,274.0,58.9,1420.07,9.04,0
RES-93227,2025-03-03,us-west-2,EC2,t3.micro,Testing,29.79,20.3,12.95,118.25,80.58,108.4,1079.01,17.52,0
RES-93227,2025-03-04,us-west-2,EBS,c5.large,Development,7.29,79.97,13.39,23.48,276.13,150.24,392.6,4.09,0
RES-93227,2025-03-05,ap-south-1,RDS,t3.small,Production,73.17,77.36,135.91,166.48,129.49,648.97,428.75,8.56,0
RES-93227,2025-03-06,us-east-1,Lambda,c5.large,Production,49.92,91.96,192.68,281.73,89.36,834.14,1229.11,4.39,0
RES-93227,2025-03-07,us-east-1,EC2,t3.micro,Production,91.79,88.8,409.61,217.79,180.31,902.31,19.93,18.76,0
RES-93227,2025-03-08,eu-central-1,EBS,t3.medium,Production,13.84,7.21,316.91,28.96,148.1,726.31,513.74,13.71,0
RES-93227,2025-03-09,eu-central-1,RDS,m5.large,Production,31.67,77.47,196.99,227.75,150.32,259.31,1389.01,16.52,0
RES-93227,2025-03-10,us-west-2,EBS,c5.large,Development,53.04,56.36,46.82,242.48,16.7,805.25,534.63,10.22,0
RES-93227,2025-03-11,eu-central-1,S3,m5.large,Production,59.76,68.8,412.07,210.09,65.55,170.45,195.48,10.85,0
RES-93227,2025-03-12,us-west-2,EBS,t3.small,Testing,15.06,23.45,281.73,41.28,35.9,183.86,1374.35,9.08,0
RES-93227,2025-03-13,eu-central-1,RDS,t3.micro,Production,11.67,22.98,123.69,289.52,204.14,812.97,1183.9,7.01,0
RES-93227,2025-03-14,eu-central-1,EC2,t3.small,Development,91.35,18.15,388.39,259.53,175.68,785.13,795.2,2.19,0
RES-93227,2025-03-15,us-east-1,RDS,t3.medium,Development,17.9,42.78,377.09,264.06,81.99,999.65,598.58,13.07,0
RES-93227,2025-03-16,eu-central-1,RDS,c5.large,Testing,2.47,30.84,318.81,76.89,295.63,57.57,1437.13,18.03,0
RES-93227,2025-03-17,ap-south-1,Lambda,t3.medium,Development,75.8,21.34,375.74,295.59,93.49,57.23,474.08,12.73,0
RES-93227,2025-03-18,us-west-2,S3,c5.large,Testing,9.29,42.05,269.24,101.16,273.79,206.88,102.77,19.97,0
RES-93227,2025-03-19,eu-west-1,Lambda,t3.small,Testing,60.45,30.37,343.74,131.2,32.52,534.81,692.97,1.41,0
RES-93227,2025-03-20,eu-central-1,EC2,t3.medium,Development,91.43,38.31,428.4,43.48,16.01,909.89,1108.36,15.16,0
RES-93227,2025-03-21,ap-south-1,Lambda,t3.medium,Testing,67.2,69.11,38.54,295.86,17.26,695.21,338.16,20.7,0
RES-93227,2025-03-22,us-west-2,EBS,c5.large,Production,42.66,54.19,44.43,228.73,299.22,165.55,214.92,10.25,0
RES-93227,2025-03-23,us-east-1,Lambda,t3.medium,Production,9.41,56.42,280.36,70.99,50.69,680.47,1054.3,11.65,0
RES-93227,2025-03-24,ap-south-1,EBS,t3.micro,Testing,69.17,42.14,265.83,77.68,176.96,146.9,769.67,19.15,0
RES-93227,2025-03-25,eu-central-1,EC2,c5.large,Testing,30.2,64.06,450.04,167.93,214.99,695.62,1466.46,18.63,0
RES-93227,2025-03-26,ap-south-1,EC2,t3.micro,Production,59.4,83.72,28.15,217.49,102.65,836.97,512.41,9.07,0
RES-93227,2025-03-27,us-west-2,Lambda,c5.large,Production,79.1,5.68,280.09,173.32,25.62,383.42,324.55,8.32,0
RES-93227,2025-03-28,eu-west-1,S3,c5.large,Development,74.67,71.27,184.93,226.22,118.77,496.48,507.7,14.9,0
RES-93227,2025-03-29,us-east-1,RDS,t3.micro,Testing,82.55,84.91,85.44,265.61,259.1,463.51,184.62,7.3,0
RES-93227,2025-03-30,eu-central-1,Lambda,m5.large,Production,54.97,67.86,469.59,227.1,291.4,362.72,564.69,11.17,0
RES-93227,2025-03-31,ap-south-1,EC2,t3.small,Production,46.61,49.65,448.88,81.27,16.6,799.81,604.02,10.42,0
RES-93227,2025-04-01,us-west-2,Lambda,m5.large,Development,53.25,74.81,104.85,243.23,21.8,765.69,148.05,11.74,0
RES-93227,2025-04-02,eu-west-1,RDS,m5.large,Production,49.99,37.22,92.69,283.05,73.3,921.22,1179.15,21.34,0
RES-93227,2025-04-03,us-east-1,EC2,t3.small,Production,55.64,57.87,445.63,246.51,259.65,269.25,1016.04,15.6,0
RES-93227,2025-04-04,us-east-1,S3,t3.medium,Development,86.13,54.1,456.06,222.3,28.51,872.87,279.14,16.3,0
RES-93227,2025-04-05,eu-west-1,EC2,t3.small,Development,44.55,36.73,426.03,279.39,132.15,388.49,146.09,22.52,0
RES-93227,2025-04-06,ap-south-1,RDS,c5.large,Development,8.0,1.0,301.57,207.72,58.39,511.46,1131.82,3.24,1
RES-93227,2025-04-07,eu-central-1,Lambda,t3.micro,Production,21.0,35.37,458.34,161.58,283.72,211.58,1015.56,8.02,0
RES-93227,2025-04-08,eu-central-1,Lambda,c5.large,Development,88.02,43.68,420.46,264.96,34.89,259.04,938.76,18.01,0
RES-93227,2025-04-09,ap-south-1,EBS,t3.small,Development,46.24,41.37,129.64,103.1,148.27,664.62,158.44,18.33,0
RES-93227,2025-04-10,eu-west-1,EBS,t3.micro,Testing,88.87,11.05,14.14,52.86,239.92,323.3,1412.39,14.66,0
RES-93227,2025-04-11,us-east-1,S3,t3.medium,Development,16.63,65.89,494.4,147.6,10.38,350.56,549.59,21.01,0
RES-93227,2025-04-12,eu-central-1,S3,t3.micro,Development,33.15,68.78,340.93,184.6,32.5,64.24,1437.29,18.1,0
RES-93227,2025-04-13,us-east-1,EBS,m5.large,Testing,46.72,26.74,248.15,132.16,109.98,90.5,952.02,7.58,0
RES-93227,2025-04-14,eu-west-1,EC2,t3.micro,Development,63.0,15.81,452.66,79.29,269.68,823.96,242.81,8.08,0
RES-93227,2025-04-15,ap-south-1,Lambda,t3.micro,Production,31.74,31.27,87.35,128.46,94.15,166.35,1260.28,20.44,0
RES-93227,2025-04-16,eu-central-1,RDS,t3.medium,Testing,62.84,43.98,373.78,83.93,190.87,20.95,162.15,20.83,0
RES-93227,2025-04-17,ap-south-1,EC2,t3.micro,Testing,13.58,85.98,364.74,96.2,91.99,129.07,880.64,14.25,0
RES-93227,2025-04-18,us-east-1,S3,t3.medium,Production,63.9,97.15,31.75,199.74,20.45,733.5,1277.05,17.46,0
RES-93227,2025-04-19,ap-south-1,Lambda,t3.small,Production,60.1,30.34,375.37,284.2,195.79,966.76,837.8,11.68,0
RES-93227,2025-04-20,ap-south-1,EBS,t3.small,Production,25.91,11.75,475.97,248.6,273.99,652.55,850.95,20.46,0
RES-93227,2025-04-21,eu-central-1,EBS,t3.micro,Production,26.31,10.91,215.23,173.43,77.75,436.33,363.72,4.74,0
RES-93227,2025-04-22,us-west-2,Lambda,t3.medium,Development,90.96,70.87,440.28,261.37,70.11,149.52,1220.34,1.79,0
RES-93227,2025-04-23,us-west-2,S3,t3.micro,Development,72.33,7.45,36.48,196.24,162.13,793.42,1413.8,14.47,0
